key,type1,type2,attributes/2,attributes/3,attributes/4,attributes/5,attributes/6,attributes/7,attributes/8,attributes/9,attributes/10,attributes/11,attributes/12,attributes/13,attributes/14,attributes/15,attributes/16,attributes/17,attributes/18,attributes/19,attributes/20,attributes/21,attributes/22,attributes/23,attributes/label,attributes/size,attributes/color
1596,Uniwersytet Humanistyczno – Przyrodniczy Jana Kochanowskiego w Kielcach,Poland,Universities and secondary schools,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uniwersytet Humanistyczno – Przyrodniczy Jana Kochanowskiego w Kielcach,5.5375357,#ecd078
1608,Universidade do Minho,Portugal,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Universidade do Minho,5.5375357,#3c8686
1611,United Nations Development Programme Representation In Armenia,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,United Nations Development Programme Representation In Armenia,5.5375357,#08486b
1686,VivantInfo,France,Media,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,VivantInfo,5.5375357,#c02943
1731,Frog on the source,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frog on the source,5.5375357,#79bd9b
68,Filosofieblog Filip Buekens,Belgium,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Filosofieblog Filip Buekens,5.313279,#d99ea0
99,Ethische reflecties,Belgium,Personal websites,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ethische reflecties,5.313279,#d99ea0
105,Blog Lorenz Demey,Belgium,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Blog Lorenz Demey,5.313279,#d99ea0
155,Raadio 4,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raadio 4,5.313279,#d0e4a2
189,Business ethics,Hungary,Portal or other independent Websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Business ethics,5.313279,#744557
286,Arhipelaag,Estonia,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arhipelaag,5.313279,#d0e4a2
363,Bionet online,International,International,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bionet online,5.313279,#08486b
381,"BIT, Magazine on Information Technologies ",Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BIT, Magazine on Information Technologies ",5.313279,#d9b59f
393,Guide for Highschool Graduates,Montenegro,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guide for Highschool Graduates,5.313279,#d9b59f
398,Bourgas Prof. Assen Zlatarov University ,Bulgaria,Universities and Secondary schools,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Bourgas Prof. Assen Zlatarov University ,5.313279,#aad7a7
470,St. Cyril and St. Methodius International Foundation,Bulgaria,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,St. Cyril and St. Methodius International Foundation,5.313279,#aad7a7
491,Central Ostrobothnia University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Central Ostrobothnia University of Applied Sciences,5.313279,#b7e0d5
515,Le Centre de Vulgarisation de la Connaissance (CVC),France,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Centre de Vulgarisation de la Connaissance (CVC),5.313279,#c02943
542,Foundation for Science and Liberal Arts – Domus Dorpatensis,Estonia,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Foundation for Science and Liberal Arts – Domus Dorpatensis,5.313279,#d0e4a2
676,Agence fédrale de contrôle nucléaire,Belgium,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agence fédrale de contrôle nucléaire,5.313279,#d99ea0
706,Royal Museums of Fine Arts of Belgium,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Royal Museums of Fine Arts of Belgium,5.313279,#d99ea0
755,Gelijke Kansen in Vlaanderen,Belgium,Subnational and local actors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Gelijke Kansen in Vlaanderen,5.313279,#d99ea0
757,Gender Studies,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gender Studies,5.313279,#79bd9b
805,Education portal,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Education portal,5.313279,#d0e4a2
836,Instytut Chemii Przemysłowej,Poland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Instytut Chemii Przemysłowej,5.313279,#ecd078
861,Influenza.be,Belgium,Portal or other independent Websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Influenza.be,5.313279,#d99ea0
920,IT Development Support Council,Armenia,Advisory bodies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IT Development Support Council,5.313279,#d95b43
927,Jyväskylä University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jyväskylä University of Applied Sciences,5.313279,#b7e0d5
966,Copernicus Science Centre,Poland,Science centres and museums,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Copernicus Science Centre,5.313279,#ecd078
983,National Consumer Research Centre ,Finland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,National Consumer Research Centre ,5.313279,#b7e0d5
1007,Les P'tits Débrouillards,France,Network of organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Les P'tits Débrouillards,5.313279,#c02943
1025,Sounds of Nature,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sounds of Nature,5.313279,#d0e4a2
1049,"Ministério da Ciência, Tecnologia e Ensino Superior",Portugal,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ministério da Ciência, Tecnologia e Ensino Superior",5.313279,#3c8686
1069,Helsinki Metropolia University of Applied Sciences ,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Helsinki Metropolia University of Applied Sciences ,5.313279,#b7e0d5
1181,IGN,Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGN,5.313279,#d99ea0
1182,Portal organizacji pozarządowych,Poland,Portal or other independent Websites,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,Portal organizacji pozarządowych,5.313279,#ecd078
1201,National Sports Academy,Bulgaria,Universities and Secondary schools,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,National Sports Academy,5.313279,#aad7a7
1237,Institute of Organic Chemistry - BAS,Bulgaria,Research centers,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Institute of Organic Chemistry - BAS,5.313279,#aad7a7
1240,Open Society Institute Assistance Foundation - Armenia,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Open Society Institute Assistance Foundation - Armenia,5.313279,#d95b43
1292,Planetarium,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Planetarium,5.313279,#d99ea0
1314,Pour la science,France,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pour la science,5.313279,#c02943
1315,Poznański Park Naukowo-Technologiczny,Poland,NGO-CSO,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,Poznański Park Naukowo-Technologiczny,5.313279,#ecd078
1320,PROFEM,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PROFEM,5.313279,#79bd9b
1329,The Polish Chemical Society,Poland,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,The Polish Chemical Society,5.313279,#ecd078
1333,Politechnika Poznańska,Poland,Universities and secondary schools,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Poznańska,5.313279,#ecd078
1343,Tallinn Secondary Science School,Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tallinn Secondary Science School,5.313279,#d0e4a2
1529,Science Foundation,Hungary,NGO-CSO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Science Foundation,5.313279,#744557
1535,Tiede,Finland,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiede,5.313279,#b7e0d5
1585,Uniwersytet Ekonomiczny we Wrocławiu,Poland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uniwersytet Ekonomiczny we Wrocławiu,5.313279,#ecd078
1663,Védegylet,Hungary,NGO-CSO,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Védegylet,5.313279,#744557
31,"The Centre for European Integration, International Cooperation and Mobility (CEIICM) ",Bulgaria,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"The Centre for European Integration, International Cooperation and Mobility (CEIICM) ",5.1010375,#aad7a7
182,School of technology,Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,School of technology,5.1010375,#d0e4a2
218,Armenian Development agency,Armenia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Armenian Development agency,5.1010375,#d95b43
248,ALTEC - CCSTI de l'Ain,France,Science centres and museums,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALTEC - CCSTI de l'Ain,5.1010375,#c02943
251,Centro de Ciência Viva da Amadora,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro de Ciência Viva da Amadora,5.1010375,#3c8686
266,Akademia Pedagogiczna im. Komisji Edukacji Narodowej w Krakowie,Poland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Akademia Pedagogiczna im. Komisji Edukacji Narodowej w Krakowie,5.1010375,#ecd078
294,State Council on Statistics,Armenia,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,State Council on Statistics,5.1010375,#d95b43
358,BIA - BioIndustry Association,International,International,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BIA - BioIndustry Association,5.1010375,#08486b
364,Bio News,Bulgaria,Personal websites,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio News,5.1010375,#aad7a7
365,Tartu Biotechnology Park,Estonia,Network of organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tartu Biotechnology Park,5.1010375,#d0e4a2
396,Business Support Center,Armenia,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Business Support Center,5.1010375,#d95b43
412,CCNE,France,advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CCNE,5.1010375,#c02943
413,Galerie Eurêka- 73 Chambéry,France,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galerie Eurêka- 73 Chambéry,5.1010375,#c02943
424,Centre of Excellence in Aeronautical Research,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre of Excellence in Aeronautical Research,5.1010375,#d99ea0
426,Centro Ciencia Viva Planetário Calouste Gulbenkian,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro Ciencia Viva Planetário Calouste Gulbenkian,5.1010375,#3c8686
428,CERIMES -Centre de ressources et d'information sur le multimedia pour l'enseignement supérieur,France,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CERIMES -Centre de ressources et d'information sur le multimedia pour l'enseignement supérieur,5.1010375,#c02943
439,Center for Ethics and Value Inquiry,Belgium,Research centers,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Center for Ethics and Value Inquiry,5.1010375,#d99ea0
466,Civil Radio,Hungary,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Civil Radio,5.1010375,#744557
585,Faculty of Economics,Montenegro,Universities and secondary schools,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Economics,5.1010375,#d9b59f
612,Science Centre Energiakeskus,Estonia,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Science Centre Energiakeskus,5.1010375,#d0e4a2
651,Ethische Perspectieven,Belgium,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ethische Perspectieven,5.1010375,#d99ea0
663,Europeum,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Europeum,5.1010375,#79bd9b
667,Eurospace center,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Eurospace center,5.1010375,#d99ea0
696,Finnish Geodetic Institute,Finland,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Finnish Geodetic Institute,5.1010375,#b7e0d5
708,Finnish Open Access Working Group (FinnOA),Finland,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finnish Open Access Working Group (FinnOA),5.1010375,#b7e0d5
723,Fondation Universitaire,Belgium,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fondation Universitaire,5.1010375,#d99ea0
730,Fondation pour le progrès de l'Homme,France,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fondation pour le progrès de l'Homme,5.1010375,#c02943
802,Haanja Naturepark,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haanja Naturepark,5.1010375,#d0e4a2
812,Centrum Hewelianum,Poland,Events/projects,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centrum Hewelianum,5.1010375,#ecd078
822,"Centre for Educational Technology, Tallinn University",Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Centre for Educational Technology, Tallinn University",5.1010375,#d0e4a2
874,Foundation Innove,Estonia,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Foundation Innove,5.1010375,#d0e4a2
938,Kajaani University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kajaani University of Applied Sciences,5.1010375,#b7e0d5
956,Estonian Environment Information Centre,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Environment Information Centre,5.1010375,#d0e4a2
973,Laboratoire Histoire des sciences,France,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Laboratoire Histoire des sciences,5.1010375,#c02943
1003,Laurea University of Applied Sciences ,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laurea University of Applied Sciences ,5.1010375,#b7e0d5
1013,Laboratorio  de Instrumentalização de Particulas,Portugal,Research centers,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Laboratorio  de Instrumentalização de Particulas,5.1010375,#3c8686
1114,Medical University - Pleven ,Bulgaria,Universities and Secondary schools,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Medical University - Pleven ,5.1010375,#aad7a7
1180,The National Foundation of Science and Advanced Technologies,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The National Foundation of Science and Advanced Technologies,5.1010375,#d95b43
1208,National Training Fund,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,National Training Fund,5.1010375,#79bd9b
1238,Open Society Institute - Sofia,Bulgaria,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Open Society Institute - Sofia,5.1010375,#aad7a7
1268,POST-Perugia,Italy,subnational and local actors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POST-Perugia,5.1010375,#cfe39e
1275,Institute for Philosophical Research - BAS,Bulgaria,Research centers,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Institute for Philosophical Research - BAS,5.1010375,#aad7a7
1298,Pałac Młodzieży im. prof. Aleksandra Kamińskiego,Poland,Subnational and local actors,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pałac Młodzieży im. prof. Aleksandra Kamińskiego,5.1010375,#ecd078
1441,Silma Nature Reserv,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silma Nature Reserv,5.1010375,#d0e4a2
1556,Politechnika Świętokrzyska w Kielcach,Poland,Universities and secondary schools,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Świętokrzyska w Kielcach,5.1010375,#ecd078
1557,Politechnika Koszalińska,Poland,Universities and secondary schools,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Koszalińska,5.1010375,#ecd078
1656,Uniwesytet Zielonogórski,Poland,Universities and secondary schools,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uniwesytet Zielonogórski,5.1010375,#ecd078
1661,Government Institute for Economic Research (VATT) ,Finland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Government Institute for Economic Research (VATT) ,5.1010375,#b7e0d5
1664,Haridusmeedia - sciencemedia portal,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Haridusmeedia - sciencemedia portal,5.1010375,#d0e4a2
1713,Wetenschap en ethiek,Belgium,Events/projects,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wetenschap en ethiek,5.1010375,#d99ea0
45,Ecorev,France,Media,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ecorev,4.901555,#c02943
66,Fantastisch,Belgium,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fantastisch,4.901555,#d99ea0
77,Centre for gender and culture,Hungary,Universities and secondary schools,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre for gender and culture,4.901555,#744557
80,Histoire des sciences et des techniques,France,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Histoire des sciences et des techniques,4.901555,#c02943
136,PhD virtual info center,Bulgaria,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,PhD virtual info center,4.901555,#aad7a7
147,University of Ostrava Faculty of Science,Czech Republic,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,University of Ostrava Faculty of Science,4.901555,#79bd9b
174,Speels maar serieus,Belgium,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Speels maar serieus,4.901555,#d99ea0
180,Tatoufaux.com,France,Personal websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tatoufaux.com,4.901555,#c02943
181,TTU Science Portal,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TTU Science Portal,4.901555,#d0e4a2
227,Armenian General Benevolent Union,International,International,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armenian General Benevolent Union,4.901555,#08486b
301,ASM Centrum Badan i Analiz Rynku sp. zo.o.,Poland,Companies,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,ASM Centrum Badan i Analiz Rynku sp. zo.o.,4.901555,#ecd078
302,American Society for Microbiology,International,International,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Society for Microbiology,4.901555,#08486b
340,Belgian BioElectroMagnetic Group,Belgium,Research centers,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Belgian BioElectroMagnetic Group,4.901555,#d99ea0
370,"Tartu University, Institute of Molecular and Cell Biology, Department of Biotechnology",Estonia,Universities and secondary schools,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tartu University, Institute of Molecular and Cell Biology, Department of Biotechnology",4.901555,#d0e4a2
404,Ca m'interesse,France,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ca m'interesse,4.901555,#c02943
427,Centrum Edukacji Obywatelskiej,Poland,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Centrum Edukacji Obywatelskiej,4.901555,#ecd078
446,Molecular biology Lab of the SOTE,Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Molecular biology Lab of the SOTE,4.901555,#744557
448,Marek Frankowicz,Poland,Personal websites,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Marek Frankowicz,4.901555,#ecd078
488,Coprogram,Belgium,Network of organizations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Coprogram,4.901555,#d99ea0
493,Centre wallon de recherches agronomiques,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre wallon de recherches agronomiques,4.901555,#d99ea0
565,Ministry of Education and Science of RA,Armenia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Education and Science of RA,4.901555,#d95b43
579,The Estonian Historical Archives,Estonia,Research centers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,The Estonian Historical Archives,4.901555,#d0e4a2
610,End of life care,Belgium,Events/projects,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,End of life care,4.901555,#d99ea0
632,European Platform of Women Scientists,Belgium,NGO-CSO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,European Platform of Women Scientists,4.901555,#d99ea0
687,Opolskie Science Festival,Poland,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Opolskie Science Festival,4.901555,#ecd078
712,Flanders Nanobio,Belgium,Subnational and local actors,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Flanders Nanobio,4.901555,#d99ea0
721,Fondation EADS,France,Companies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fondation EADS,4.901555,#c02943
740,Fondation Travail-Université,Belgium,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,Fondation Travail-Université,4.901555,#d99ea0
804,Estonian Educational Forum,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Educational Forum,4.901555,#d0e4a2
877,Institute for Nuclear Research and Nuclear Energy - BAS ,Bulgaria,Research centers,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute for Nuclear Research and Nuclear Energy - BAS ,4.901555,#aad7a7
903,Institute for the encouragement of Scientific Research and Innovation of Brussels,Belgium,Subnational and local actors,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute for the encouragement of Scientific Research and Innovation of Brussels,4.901555,#d99ea0
906,Ingénieurs sans frontières,France,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Ingénieurs sans frontières,4.901555,#c02943
951,"Corvinus University, Buda",Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Corvinus University, Buda",4.901555,#744557
972,KÖVET Association,Hungary,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,KÖVET Association,4.901555,#744557
975,Association for Environmental Services and Producers,Hungary,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Association for Environmental Services and Producers,4.901555,#744557
1147,Nanowal,Belgium,Network of organizations,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nanowal,4.901555,#d99ea0
1327,Politechnika Szczecińska,Poland,Universities and secondary schools,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Szczecińska,4.901555,#ecd078
1444,Sirma Group,Bulgaria,Companies,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Sirma Group,4.901555,#aad7a7
1446,Sirp,Estonia,Media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sirp,4.901555,#d0e4a2
1453,SMEDNC,Armenia,Companies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SMEDNC,4.901555,#d95b43
1461,Institute of Sociology - BAS,Bulgaria,Research centers,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Institute of Sociology - BAS,4.901555,#aad7a7
1481,"Technical University of Lodz, Faculty of Materials Technology And Textile Designing",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Technical University of Lodz, Faculty of Materials Technology And Textile Designing",4.901555,#ecd078
1495,T-mobile,Montenegro,Companies,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,T-mobile,4.901555,#d9b59f
1625,Universidade Aberta,Portugal,Universities and secondary schools,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Universidade Aberta,4.901555,#3c8686
